CURVE,X,Y
2790,250,209.6
2790,260,212.6
2790,270,215.3
2790,280,217.7
2790,290,219.2
2378,99,0
2378,100,103
2378,110,116.3
2378,120,128
2378,130,138
2378,140,146.9
2378,150,155.7
2378,160,164
2378,170,171.5
2378,180,178
2378,190,183.8
2378,200,189
2378,210,193.9
2378,220,198.3
2378,230,202.4
2378,240,206.2
2378,250,209.6
2378,260,212.6
2378,270,215.3
2378,280,217.7
2378,290,219.2
2148,99,0
2148,100,103
2148,110,116.3
2148,120,128
2148,130,138
2148,140,146.9
2148,150,155.7
2148,160,164
2148,170,171.5
2148,180,178
2148,190,183.8
2148,200,189
2148,210,193.9
2148,220,198.3
2148,230,202.4
2148,240,206.2
2148,250,209.6
2148,260,212.6
2148,270,215.3
2148,280,217.7
2148,290,219.2
1249,99,0
1249,100,101.7
1249,110,115.1
1249,120,127
1249,130,137.1
1249,140,146.1
1249,150,154.8
1249,160,163.3
1249,170,170.8
1249,180,177.5
1249,190,183.2
1249,200,188.5
1249,210,193.4
1249,220,197.9
1249,230,202
1249,240,205.8
1249,250,209.3
1249,260,212.3
1249,270,215
1249,280,217.5
1249,290,219.2
3205,99,0
3205,100,116.4
3205,110,132.1
3205,120,146.2
3205,130,158.3
3205,140,168.9
3205,150,179.1
3205,160,189.2
3205,170,198.3
3205,180,206.3
3205,190,213.1
3205,200,219.4
3205,210,225.2
3205,220,230.6
3205,230,235.5
3205,240,240
3205,250,244.1
3205,260,247.8
3205,270,251
3205,280,254
3205,290,256.5
2341,99,0
2341,100,116.4
2341,110,132.1
2341,120,146.2
2341,130,158.3
2341,140,168.9
2341,150,179.1
2341,160,189.2
2341,170,198.3
2341,180,206.3
2341,190,213.1
2341,200,219.4
2341,210,225.2
2341,220,230.6
2341,230,235.5
2341,240,240
2341,250,244.1
2341,260,247.8
2341,270,251
2341,280,254
2341,290,256.5
2109,99,0
2109,100,116.4
2109,110,132.1
2109,120,146.2
2109,130,158.3
2109,140,168.9
2109,150,179.1
2109,160,189.2
2109,170,198.3
2109,180,206.3
2109,190,213.1
2109,200,219.4
2109,210,225.2
2109,220,230.6
2109,230,235.5
2109,240,240
2109,250,244.1
2109,260,247.8
2109,270,251
2109,280,254
2109,290,256.5
2289,99,0
2289,100,103
2289,110,116.3
2289,120,128
2289,130,138
2289,140,146.9
2289,150,155.7
2289,160,164
2289,170,171.5
2289,180,178
2289,190,183.8
2289,200,189
2289,210,193.9
2289,220,198.3
2289,230,202.4
2289,240,206.2
2289,250,209.6
2289,260,212.6
2289,270,215.3
2289,280,217.7
2289,290,219.2
1407,99,0
1407,100,103
1407,110,116.3
1407,120,128
1407,130,138
1407,140,146.9
1407,150,155.7
1407,160,164
1407,170,171.5
1407,180,178
1407,190,183.8
1407,200,189
1407,210,193.9
1407,220,198.3
1407,230,202.4
1407,240,206.2
1407,250,209.6
1407,260,212.6
1407,270,215.3
1407,280,217.7
1407,290,219.2
3341,99,0
3341,100,103
3341,110,116.3
3341,120,128
3341,130,138
3341,140,146.9
3341,150,155.7
3341,160,164
3341,170,171.5
3341,180,178
3341,190,183.8
3341,200,189
3341,210,193.9
3341,220,198.3
3341,230,202.4
3341,240,206.2
3341,250,209.6
3341,260,212.6
3341,270,215.3
3341,280,217.7
3341,290,219.2
1255,99,0
1255,100,103
1255,110,116.3
1255,120,128
1255,130,138
1255,140,146.9
1255,150,155.7
1255,160,164
1255,170,171.5
1255,180,178
1255,190,183.8
1255,200,189
1255,210,193.9
1255,220,198.3
1255,230,202.4
1255,240,206.2
1255,250,209.6
1255,260,212.6
1255,270,215.3
1255,280,217.7
1255,290,219.2
3240,99,0
3240,100,103
3240,110,116.3
3240,120,128
3240,130,138
3240,140,146.9
3240,150,155.7
3240,160,164
3240,170,171.5
3240,180,178
3240,190,183.8
3240,200,189
3240,210,193.9
3240,220,198.3
3240,230,202.4
3240,240,206.2
3240,250,209.6
3240,260,212.6
3240,270,215.3
3240,280,217.7
3240,290,219.2
1757,99,0
1757,100,103
1757,110,116.3
1757,120,128
1757,130,138
1757,140,146.9
1757,150,155.7
1757,160,164
1757,170,171.5
1757,180,178
1757,190,183.8
1757,200,189
1757,210,193.9
1757,220,198.3
1757,230,202.4
1757,240,206.2
1757,250,209.6
1757,260,212.6
1757,270,215.3
1757,280,217.7
1757,290,219.2
2198,99,0
2198,100,103
2198,110,116.3
2198,120,128
2198,130,138
2198,140,146.9
2198,150,155.7
2198,160,164
2198,170,171.5
2198,180,178
2198,190,183.8
2198,200,189
2198,210,193.9
2198,220,198.3
2198,230,202.4
2198,240,206.2
2198,250,209.6
2198,260,212.6
2198,270,215.3
2198,280,217.7
2198,290,219.2
1975,99,0
1975,100,103
1975,110,116.3
1975,120,128
1975,130,138
1975,140,146.9
1975,150,155.7
1975,160,164
1975,170,171.5
1975,180,178
1975,190,183.8
1975,200,189
1975,210,193.9
1975,220,198.3
1975,230,202.4
1975,240,206.2
1975,250,209.6
1975,260,212.6
1975,270,215.3
1975,280,217.7
1975,290,219.2
1716,99,0
1716,100,103
1716,110,116.3
1716,120,128
1716,130,138
1716,140,146.9
1716,150,155.7
1716,160,164
1716,170,171.5
1716,180,178
1716,190,183.8
1716,200,189
1716,210,193.9
1716,220,198.3
1716,230,202.4
1716,240,206.2
1716,250,209.6
1716,260,212.6
1716,270,215.3
1716,280,217.7
1716,290,219.2
2987,99,0
2987,100,103
2987,110,116.3
2987,120,128
2987,130,138
2987,140,146.9
2987,150,155.7
2987,160,164
2987,170,171.5
2987,180,178
2987,190,183.8
2987,200,189
2987,210,193.9
2987,220,198.3
2987,230,202.4
2987,240,206.2
2987,250,209.6
2987,260,212.6
2987,270,215.3
2987,280,217.7
2987,290,219.2
866,99,0
866,100,103
866,110,116.3
866,120,128
866,130,138
866,140,146.9
866,150,155.7
866,160,164
866,170,171.5
866,180,178
866,190,183.8
866,200,189
866,210,193.9
866,220,198.3
866,230,202.4
866,240,206.2
866,250,209.6
866,260,212.6
866,270,215.3
866,280,217.7
866,290,219.2
548,99,0
548,100,103
548,110,116.3
548,120,128
548,130,138
548,140,146.9
548,150,155.7
548,160,164
548,170,171.5
548,180,178
548,190,183.8
548,200,189
548,210,193.9
548,220,198.3
548,230,202.4
548,240,206.2
548,250,209.6
548,260,212.6
548,270,215.3
548,280,217.7
548,290,219.2
2486,99,0
2486,100,103
2486,110,116.3
2486,120,128
2486,130,138
2486,140,146.9
2486,150,155.7
2486,160,164
2486,170,171.5
2486,180,178
2486,190,183.8
2486,200,189
2486,210,193.9
2486,220,198.3
2486,230,202.4
2486,240,206.2
2486,250,209.6
2486,260,212.6
2486,270,215.3
2486,280,217.7
2486,290,219.2
1557,99,0
1557,100,103
1557,110,116.3
1557,120,128
1557,130,138
1557,140,146.9
1557,150,155.7
1557,160,164
1557,170,171.5
1557,180,178
1557,190,183.8
1557,200,189
1557,210,193.9
1557,220,198.3
1557,230,202.4
1557,240,206.2
1557,250,209.6
1557,260,212.6
1557,270,215.3
1557,280,217.7
1557,290,219.2
1293,99,0
1293,100,103
1293,110,116.3
1293,120,128
1293,130,138
1293,140,146.9
1293,150,155.7
1293,160,164
1293,170,171.5
1293,180,178
1293,190,183.8
1293,200,189
1293,210,193.9
1293,220,198.3
1293,230,202.4
1293,240,206.2
1293,250,209.6
1293,260,212.6
1293,270,215.3
1293,280,217.7
1293,290,219.2
335,99,0
335,100,103
335,110,116.3
335,120,128
335,130,138
335,140,146.9
335,150,155.7
335,160,164
335,170,171.5
335,180,178
335,190,183.8
335,200,189
335,210,193.9
335,220,198.3
335,230,202.4
335,240,206.2
335,250,209.6
335,260,212.6
335,270,215.3
335,280,217.7
335,290,219.2
2141,99,0
2141,100,101.7
2141,110,115.1
2141,120,127
2141,130,137.1
2141,140,146.1
2141,150,154.8
2141,160,163.3
2141,170,170.8
2141,180,177.5
2141,190,183.2
2141,200,188.5
2141,210,193.4
2141,220,197.9
2141,230,202
2141,240,205.8
2141,250,209.3
2141,260,212.3
2141,270,215
2141,280,217.5
2141,290,219.2
1288,99,0
1288,100,101.7
1288,110,115.1
1288,120,127
1288,130,137.1
1288,140,146.1
1288,150,154.8
1288,160,163.3
1288,170,170.8
1288,180,177.5
1288,190,183.2
1288,200,188.5
1288,210,193.4
1288,220,197.9
1288,230,202
1288,240,205.8
1288,250,209.3
1288,260,212.3
1288,270,215
1288,280,217.5
1288,290,219.2
2480,99,0
2480,100,101.7
2480,110,115.1
2480,120,127
2480,130,137.1
2480,140,146.1
2480,150,154.8
2480,160,163.3
2480,170,170.8
2480,180,177.5
2480,190,183.2
2480,200,188.5
2480,210,193.4
2480,220,197.9
2480,230,202
2480,240,205.8
2480,250,209.3
2480,260,212.3
2480,270,215
2480,280,217.5
2480,290,219.2
2192,99,0
2192,100,101.7
2192,110,115.1
2192,120,127
2192,130,137.1
2192,140,146.1
2192,150,154.8
2192,160,163.3
2192,170,170.8
2192,180,177.5
2192,190,183.2
2192,200,188.5
2192,210,193.4
2192,220,197.9
2192,230,202
2192,240,205.8
2192,250,209.3
2192,260,212.3
2192,270,215
2192,280,217.5
2192,290,219.2
3335,99,0
3335,100,101.7
3335,110,115.1
3335,120,127
3335,130,137.1
3335,140,146.1
3335,150,154.8
3335,160,163.3
3335,170,170.8
3335,180,177.5
3335,190,183.2
3335,200,188.5
3335,210,193.4
3335,220,197.9
3335,230,202
3335,240,205.8
3335,250,209.3
3335,260,212.3
3335,270,215
3335,280,217.5
3335,290,219.2
1401,99,0
1401,100,101.7
1401,110,115.1
1401,120,127
1401,130,137.1
1401,140,146.1
1401,150,154.8
1401,160,163.3
1401,170,170.8
1401,180,177.5
1401,190,183.2
1401,200,188.5
1401,210,193.4
1401,220,197.9
1401,230,202
1401,240,205.8
1401,250,209.3
1401,260,212.3
1401,270,215
1401,280,217.5
1401,290,219.2
2283,99,0
2283,100,101.7
2283,110,115.1
2283,120,127
2283,130,137.1
2283,140,146.1
2283,150,154.8
2283,160,163.3
2283,170,170.8
2283,180,177.5
2283,190,183.2
2283,200,188.5
2283,210,193.4
2283,220,197.9
2283,230,202
2283,240,205.8
2283,250,209.3
2283,260,212.3
2283,270,215
2283,280,217.5
2283,290,219.2
1970,99,0
1970,100,101.7
1970,110,115.1
1970,120,127
1970,130,137.1
1970,140,146.1
1970,150,154.8
1970,160,163.3
1970,170,170.8
1970,180,177.5
1970,190,183.2
1970,200,188.5
1970,210,193.4
1970,220,197.9
1970,230,202
1970,240,205.8
1970,250,209.3
1970,260,212.3
1970,270,215
1970,280,217.5
1970,290,219.2
2784,99,0
2784,100,101.7
2784,110,115.1
2784,120,127
2784,130,137.1
2784,140,146.1
2784,150,154.8
2784,160,163.3
2784,170,170.8
2784,180,177.5
2784,190,183.2
2784,200,188.5
2784,210,193.4
2784,220,197.9
2784,230,202
2784,240,205.8
2784,250,209.3
2784,260,212.3
2784,270,215
2784,280,217.5
2784,290,219.2
1751,99,0
1751,100,101.7
1751,110,115.1
1751,120,127
1751,130,137.1
1751,140,146.1
1751,150,154.8
1751,160,163.3
1751,170,170.8
1751,180,177.5
1751,190,183.2
1751,200,188.5
1751,210,193.4
1751,220,197.9
1751,230,202
1751,240,205.8
1751,250,209.3
1751,260,212.3
1751,270,215
1751,280,217.5
1751,290,219.2
3234,99,0
3234,100,101.7
3234,110,115.1
3234,120,127
3234,130,137.1
3234,140,146.1
3234,150,154.8
3234,160,163.3
3234,170,170.8
3234,180,177.5
3234,190,183.2
3234,200,188.5
3234,210,193.4
3234,220,197.9
3234,230,202
3234,240,205.8
3234,250,209.3
3234,260,212.3
3234,270,215
3234,280,217.5
3234,290,219.2
542,99,0
542,100,101.7
542,110,115.1
542,120,127
542,130,137.1
542,140,146.1
542,150,154.8
542,160,163.3
542,170,170.8
542,180,177.5
542,190,183.2
542,200,188.5
542,210,193.4
542,220,197.9
542,230,202
542,240,205.8
542,250,209.3
542,260,212.3
542,270,215
542,280,217.5
542,290,219.2
1551,99,0
1551,100,101.7
1551,110,115.1
1551,120,127
1551,130,137.1
1551,140,146.1
1551,150,154.8
1551,160,163.3
1551,170,170.8
1551,180,177.5
1551,190,183.2
1551,200,188.5
1551,210,193.4
1551,220,197.9
1551,230,202
1551,240,205.8
1551,250,209.3
1551,260,212.3
1551,270,215
1551,280,217.5
1551,290,219.2
2983,99,0
2983,100,101.7
2983,110,115.1
2983,120,127
2983,130,137.1
2983,140,146.1
2983,150,154.8
2983,160,163.3
2983,170,170.8
2983,180,177.5
2983,190,183.2
2983,200,188.5
2983,210,193.4
2983,220,197.9
2983,230,202
2983,240,205.8
2983,250,209.3
2983,260,212.3
2983,270,215
2983,280,217.5
2983,290,219.2
860,99,0
860,100,101.7
860,110,115.1
860,120,127
860,130,137.1
860,140,146.1
860,150,154.8
860,160,163.3
860,170,170.8
860,180,177.5
860,190,183.2
860,200,188.5
860,210,193.4
860,220,197.9
860,230,202
860,240,205.8
860,250,209.3
860,260,212.3
860,270,215
860,280,217.5
860,290,219.2
328,99,0
328,100,101.7
328,110,115.1
328,120,127
328,130,137.1
328,140,146.1
328,150,154.8
328,160,163.3
328,170,170.8
328,180,177.5
328,190,183.2
328,200,188.5
328,210,193.4
328,220,197.9
328,230,202
328,240,205.8
328,250,209.3
328,260,212.3
328,270,215
328,280,217.5
328,290,219.2
2366,99,0
2366,100,100.3
2366,110,113.9
2366,120,126
2366,130,136.2
2366,140,145.2
2366,150,154
2366,160,162.5
2366,170,170.2
2366,180,176.9
2366,190,182.7
2366,200,188
2366,210,193
2366,220,197.5
2366,230,201.7
2366,240,205.5
2366,250,209
2366,260,212
2366,270,214.8
2366,280,217.3
2366,290,219.2
1709,99,0
1709,100,100.3
1709,110,113.9
1709,120,126
1709,130,136.2
1709,140,145.2
1709,150,154
1709,160,162.5
1709,170,170.2
1709,180,176.9
1709,190,182.7
1709,200,188
1709,210,193
1709,220,197.5
1709,230,201.7
1709,240,205.5
1709,250,209
1709,260,212
1709,270,214.8
1709,280,217.3
1709,290,219.2
1283,99,0
1283,100,100.3
1283,110,113.9
1283,120,126
1283,130,136.2
1283,140,145.2
1283,150,154
1283,160,162.5
1283,170,170.2
1283,180,176.9
1283,190,182.7
1283,200,188
1283,210,193
1283,220,197.5
1283,230,201.7
1283,240,205.5
1283,250,209
1283,260,212
1283,270,214.8
1283,280,217.3
1283,290,219.2
1243,99,0
1243,100,100.3
1243,110,113.9
1243,120,126
1243,130,136.2
1243,140,145.2
1243,150,154
1243,160,162.5
1243,170,170.2
1243,180,176.9
1243,190,182.7
1243,200,188
1243,210,193
1243,220,197.5
1243,230,201.7
1243,240,205.5
1243,250,209
1243,260,212
1243,270,214.8
1243,280,217.3
1243,290,219.2
1745,99,0
1745,100,100.3
1745,110,113.9
1745,120,126
1745,130,136.2
1745,140,145.2
1745,150,154
1745,160,162.5
1745,170,170.2
1745,180,176.9
1745,190,182.7
1745,200,188
1745,210,193
1745,220,197.5
1745,230,201.7
1745,240,205.5
1745,250,209
1745,260,212
1745,270,214.8
1745,280,217.3
1745,290,219.2
2186,99,0
2186,100,100.3
2186,110,113.9
2186,120,126
2186,130,136.2
2186,140,145.2
2186,150,154
2186,160,162.5
2186,170,170.2
2186,180,176.9
2186,190,182.7
2186,200,188
2186,210,193
2186,220,197.5
2186,230,201.7
2186,240,205.5
2186,250,209
2186,260,212
2186,270,214.8
2186,280,217.3
2186,290,219.2
1965,99,0
1965,100,100.3
1965,110,113.9
1965,120,126
1965,130,136.2
1965,140,145.2
1965,150,154
1965,160,162.5
1965,170,170.2
1965,180,176.9
1965,190,182.7
1965,200,188
1965,210,193
1965,220,197.5
1965,230,201.7
1965,240,205.5
1965,250,209
1965,260,212
1965,270,214.8
1965,280,217.3
1965,290,219.2
854,99,0
854,100,100.3
854,110,113.9
854,120,126
854,130,136.2
854,140,145.2
854,150,154
854,160,162.5
854,170,170.2
854,180,176.9
854,190,182.7
854,200,188
854,210,193
854,220,197.5
854,230,201.7
854,240,205.5
854,250,209
854,260,212
854,270,214.8
854,280,217.3
854,290,219.2
322,99,0
322,100,100.3
322,110,113.9
322,120,126
322,130,136.2
322,140,145.2
322,150,154
322,160,162.5
322,170,170.2
322,180,176.9
322,190,182.7
322,200,188
322,210,193
322,220,197.5
322,230,201.7
322,240,205.5
322,250,209
322,260,212
322,270,214.8
322,280,217.3
322,290,219.2
3217,99,0
3217,100,99.5
3217,110,112.9
3217,120,125
3217,130,135.3
3217,140,144.3
3217,150,153.1
3217,160,161.7
3217,170,169.5
3217,180,176.3
3217,190,182.2
3217,200,187.5
3217,210,192.5
3217,220,197.1
3217,230,201.3
3217,240,205.1
3217,250,208.7
3217,260,211.8
3217,270,214.5
3217,280,217.1
3217,290,219.2
2767,99,0
2767,100,99.5
2767,110,112.9
2767,120,125
2767,130,135.3
2767,140,144.3
2767,150,153.1
2767,160,161.7
2767,170,169.5
2767,180,176.3
2767,190,182.2
2767,200,187.5
2767,210,192.5
2767,220,197.1
2767,230,201.3
2767,240,205.1
2767,250,208.7
2767,260,211.8
2767,270,214.5
2767,280,217.1
2767,290,219.2
2123,99,0
2123,100,99.5
2123,110,112.9
2123,120,125
2123,130,135.3
2123,140,144.3
2123,150,153.1
2123,160,161.7
2123,170,169.5
2123,180,176.3
2123,190,182.2
2123,200,187.5
2123,210,192.5
2123,220,197.1
2123,230,201.3
2123,240,205.1
2123,250,208.7
2123,260,211.8
2123,270,214.5
2123,280,217.1
2123,290,219.2
1534,99,0
1534,100,99.5
1534,110,112.9
1534,120,125
1534,130,135.3
1534,140,144.3
1534,150,153.1
1534,160,161.7
1534,170,169.5
1534,180,176.3
1534,190,182.2
1534,200,187.5
1534,210,192.5
1534,220,197.1
1534,230,201.3
1534,240,205.1
1534,250,208.7
1534,260,211.8
1534,270,214.5
1534,280,217.1
1534,290,219.2
1699,99,0
1699,100,99.5
1699,110,112.9
1699,120,125
1699,130,135.3
1699,140,144.3
1699,150,153.1
1699,160,161.7
1699,170,169.5
1699,180,176.3
1699,190,182.2
1699,200,187.5
1699,210,192.5
1699,220,197.1
1699,230,201.3
1699,240,205.1
1699,250,208.7
1699,260,211.8
1699,270,214.5
1699,280,217.1
1699,290,219.2
2971,99,0
2971,100,99.5
2971,110,112.9
2971,120,125
2971,130,135.3
2971,140,144.3
2971,150,153.1
2971,160,161.7
2971,170,169.5
2971,180,176.3
2971,190,182.2
2971,200,187.5
2971,210,192.5
2971,220,197.1
2971,230,201.3
2971,240,205.1
2971,250,208.7
2971,260,211.8
2971,270,214.5
2971,280,217.1
2971,290,219.2
1274,99,0
1274,100,99.5
1274,110,112.9
1274,120,125
1274,130,135.3
1274,140,144.3
1274,150,153.1
1274,160,161.7
1274,170,169.5
1274,180,176.3
1274,190,182.2
1274,200,187.5
1274,210,192.5
1274,220,197.1
1274,230,201.3
1274,240,205.1
1274,250,208.7
1274,260,211.8
1274,270,214.5
1274,280,217.1
1274,290,219.2
1230,99,0
1230,100,99.5
1230,110,112.9
1230,120,125
1230,130,135.3
1230,140,144.3
1230,150,153.1
1230,160,161.7
1230,170,169.5
1230,180,176.3
1230,190,182.2
1230,200,187.5
1230,210,192.5
1230,220,197.1
1230,230,201.3
1230,240,205.1
1230,250,208.7
1230,260,211.8
1230,270,214.5
1230,280,217.1
1230,290,219.2
1956,99,0
1956,100,99.5
1956,110,112.9
1956,120,125
1956,130,135.3
1956,140,144.3
1956,150,153.1
1956,160,161.7
1956,170,169.5
1956,180,176.3
1956,190,182.2
1956,200,187.5
1956,210,192.5
1956,220,197.1
1956,230,201.3
1956,240,205.1
1956,250,208.7
1956,260,211.8
1956,270,214.5
1956,280,217.1
1956,290,219.2
2824,99,0
2824,100,99.5
2824,110,112.9
2824,120,125
2824,130,135.3
2824,140,144.3
2824,150,153.1
2824,160,161.7
2824,170,169.5
2824,180,176.3
2824,190,182.2
2824,200,187.5
2824,210,192.5
2824,220,197.1
2824,230,201.3
2824,240,205.1
2824,250,208.7
2824,260,211.8
2824,270,214.5
2824,280,217.1
2824,290,219.2
2463,99,0
2463,100,99.5
2463,110,112.9
2463,120,125
2463,130,135.3
2463,140,144.3
2463,150,153.1
2463,160,161.7
2463,170,169.5
2463,180,176.3
2463,190,182.2
2463,200,187.5
2463,210,192.5
2463,220,197.1
2463,230,201.3
2463,240,205.1
2463,250,208.7
2463,260,211.8
2463,270,214.5
2463,280,217.1
2463,290,219.2
1383,99,0
1383,100,99.5
1383,110,112.9
1383,120,125
1383,130,135.3
1383,140,144.3
1383,150,153.1
1383,160,161.7
1383,170,169.5
1383,180,176.3
1383,190,182.2
1383,200,187.5
1383,210,192.5
1383,220,197.1
1383,230,201.3
1383,240,205.1
1383,250,208.7
1383,260,211.8
1383,270,214.5
1383,280,217.1
1383,290,219.2
2175,99,0
2175,100,99.5
2175,110,112.9
2175,120,125
2175,130,135.3
2175,140,144.3
2175,150,153.1
2175,160,161.7
2175,170,169.5
2175,180,176.3
2175,190,182.2
2175,200,187.5
2175,210,192.5
2175,220,197.1
2175,230,201.3
2175,240,205.1
2175,250,208.7
2175,260,211.8
2175,270,214.5
2175,280,217.1
2175,290,219.2
843,99,0
843,100,99.5
843,110,112.9
843,120,125
843,130,135.3
843,140,144.3
843,150,153.1
843,160,161.7
843,170,169.5
843,180,176.3
843,190,182.2
843,200,187.5
843,210,192.5
843,220,197.1
843,230,201.3
843,240,205.1
843,250,208.7
843,260,211.8
843,270,214.5
843,280,217.1
843,290,219.2
306,99,0
306,100,99.5
306,110,112.9
306,120,125
306,130,135.3
306,140,144.3
306,150,153.1
306,160,161.7
306,170,169.5
306,180,176.3
306,190,182.2
306,200,187.5
306,210,192.5
306,220,197.1
306,230,201.3
306,240,205.1
306,250,208.7
306,260,211.8
306,270,214.5
306,280,217.1
306,290,219.2
2254,99,0
2254,100,116.4
2254,110,132.1
2254,120,146.2
2254,130,158.3
2254,140,168.9
2254,150,179.1
2254,160,189.2
2254,170,198.3
2254,180,206.3
2254,190,213.1
2254,200,219.4
2254,210,225.2
2254,220,230.6
2254,230,235.5
2254,240,240
2254,250,244.1
2254,260,247.8
2254,270,251
2254,280,254
2254,290,256.5
3306,99,0
3306,100,116.4
3306,110,132.1
3306,120,146.2
3306,130,158.3
3306,140,168.9
3306,150,179.1
3306,160,189.2
3306,170,198.3
3306,180,206.3
3306,190,213.1
3306,200,219.4
3306,210,225.2
3306,220,230.6
3306,230,235.5
3306,240,240
3306,250,244.1
3306,260,247.8
3306,270,251
3306,280,254
3306,290,256.5
1690,99,0
1690,100,116.4
1690,110,132.1
1690,120,146.2
1690,130,158.3
1690,140,168.9
1690,150,179.1
1690,160,189.2
1690,170,198.3
1690,180,206.3
1690,190,213.1
1690,200,219.4
1690,210,225.2
1690,220,230.6
1690,230,235.5
1690,240,240
1690,250,244.1
1690,260,247.8
1690,270,251
1690,280,254
1690,290,256.5
1522,99,0
1522,100,116.4
1522,110,132.1
1522,120,146.2
1522,130,158.3
1522,140,168.9
1522,150,179.1
1522,160,189.2
1522,170,198.3
1522,180,206.3
1522,190,213.1
1522,200,219.4
1522,210,225.2
1522,220,230.6
1522,230,235.5
1522,240,240
1522,250,244.1
1522,260,247.8
1522,270,251
1522,280,254
1522,290,256.5
1263,99,0
1263,100,116.4
1263,110,132.1
1263,120,146.2
1263,130,158.3
1263,140,168.9
1263,150,179.1
1263,160,189.2
1263,170,198.3
1263,180,206.3
1263,190,213.1
1263,200,219.4
1263,210,225.2
1263,220,230.6
1263,230,235.5
1263,240,240
1263,250,244.1
1263,260,247.8
1263,270,251
1263,280,254
1263,290,256.5
2451,99,0
2451,100,116.4
2451,110,132.1
2451,120,146.2
2451,130,158.3
2451,140,168.9
2451,150,179.1
2451,160,189.2
2451,170,198.3
2451,180,206.3
2451,190,213.1
2451,200,219.4
2451,210,225.2
2451,220,230.6
2451,230,235.5
2451,240,240
2451,250,244.1
2451,260,247.8
2451,270,251
2451,280,254
2451,290,256.5
1217,99,0
1217,100,116.4
1217,110,132.1
1217,120,146.2
1217,130,158.3
1217,140,168.9
1217,150,179.1
1217,160,189.2
1217,170,198.3
1217,180,206.3
1217,190,213.1
1217,200,219.4
1217,210,225.2
1217,220,230.6
1217,230,235.5
1217,240,240
1217,250,244.1
1217,260,247.8
1217,270,251
1217,280,254
1217,290,256.5
1370,99,0
1370,100,116.4
1370,110,132.1
1370,120,146.2
1370,130,158.3
1370,140,168.9
1370,150,179.1
1370,160,189.2
1370,170,198.3
1370,180,206.3
1370,190,213.1
1370,200,219.4
1370,210,225.2
1370,220,230.6
1370,230,235.5
1370,240,240
1370,250,244.1
1370,260,247.8
1370,270,251
1370,280,254
1370,290,256.5
2755,99,0
2755,100,116.4
2755,110,132.1
2755,120,146.2
2755,130,158.3
2755,140,168.9
2755,150,179.1
2755,160,189.2
2755,170,198.3
2755,180,206.3
2755,190,213.1
2755,200,219.4
2755,210,225.2
2755,220,230.6
2755,230,235.5
2755,240,240
2755,250,244.1
2755,260,247.8
2755,270,251
2755,280,254
2755,290,256.5
1722,99,0
1722,100,116.4
1722,110,132.1
1722,120,146.2
1722,130,158.3
1722,140,168.9
1722,150,179.1
1722,160,189.2
1722,170,198.3
1722,180,206.3
1722,190,213.1
1722,200,219.4
1722,210,225.2
1722,220,230.6
1722,230,235.5
1722,240,240
1722,250,244.1
1722,260,247.8
1722,270,251
1722,280,254
1722,290,256.5
2163,99,0
2163,100,116.4
2163,110,132.1
2163,120,146.2
2163,130,158.3
2163,140,168.9
2163,150,179.1
2163,160,189.2
2163,170,198.3
2163,180,206.3
2163,190,213.1
2163,200,219.4
2163,210,225.2
2163,220,230.6
2163,230,235.5
2163,240,240
2163,250,244.1
2163,260,247.8
2163,270,251
2163,280,254
2163,290,256.5
512,99,0
512,100,116.4
512,110,132.1
512,120,146.2
512,130,158.3
512,140,168.9
512,150,179.1
512,160,189.2
512,170,198.3
512,180,206.3
512,190,213.1
512,200,219.4
512,210,225.2
512,220,230.6
512,230,235.5
512,240,240
512,250,244.1
512,260,247.8
512,270,251
512,280,254
512,290,256.5
2813,99,0
2813,100,116.4
2813,110,132.1
2813,120,146.2
2813,130,158.3
2813,140,168.9
2813,150,179.1
2813,160,189.2
2813,170,198.3
2813,180,206.3
2813,190,213.1
2813,200,219.4
2813,210,225.2
2813,220,230.6
2813,230,235.5
2813,240,240
2813,250,244.1
2813,260,247.8
2813,270,251
2813,280,254
2813,290,256.5
1949,99,0
1949,100,116.4
1949,110,132.1
1949,120,146.2
1949,130,158.3
1949,140,168.9
1949,150,179.1
1949,160,189.2
1949,170,198.3
1949,180,206.3
1949,190,213.1
1949,200,219.4
1949,210,225.2
1949,220,230.6
1949,230,235.5
1949,240,240
1949,250,244.1
1949,260,247.8
1949,270,251
1949,280,254
1949,290,256.5
831,99,0
831,100,116.4
831,110,132.1
831,120,146.2
831,130,158.3
831,140,168.9
831,150,179.1
831,160,189.2
831,170,198.3
831,180,206.3
831,190,213.1
831,200,219.4
831,210,225.2
831,220,230.6
831,230,235.5
831,240,240
831,250,244.1
831,260,247.8
831,270,251
831,280,254
831,290,256.5
288,99,0
288,100,116.4
288,110,132.1
288,120,146.2
288,130,158.3
288,140,168.9
288,150,179.1
288,160,189.2
288,170,198.3
288,180,206.3
288,190,213.1
288,200,219.4
288,210,225.2
288,220,230.6
288,230,235.5
288,240,240
288,250,244.1
288,260,247.8
288,270,251
288,280,254
288,290,256.5
2756,99,0
2756,100,182
2756,110,206.7
2756,120,228.7
2756,130,247.6
2756,140,264.1
2756,150,280.2
2756,160,296
2756,170,310.2
2756,180,322.6
2756,190,333.4
2756,200,343.1
2756,210,352.3
2756,220,360.7
2756,230,368.4
2756,240,375.4
2756,250,381.9
2756,260,387.5
2756,270,392.6
2756,280,397.3
2756,290,401.2
2342,99,0
2342,100,182
